,Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Capt.,Title_Col.,Title_Don.,Title_Dr.,Title_Major.,Title_Master.,Title_Misc.,Title_Miss.,Title_Mr.,Title_Mrs.,Title_Ms.,Title_Rev.
810,3,26.0,0,0,7.8875,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
811,3,39.0,0,0,24.15,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
812,2,35.0,0,0,10.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
813,3,6.0,4,2,31.275,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
814,3,30.5,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
815,1,41.58045977011494,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
816,3,23.0,0,0,7.925,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
817,2,31.0,1,1,37.0042,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
818,3,43.0,0,0,6.45,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
819,3,10.0,3,2,27.9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
820,1,52.0,1,1,93.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
821,3,27.0,0,0,8.6625,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
822,1,38.0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
823,3,27.0,0,1,12.475,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
824,3,2.0,4,1,39.6875,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
825,3,28.724890829694324,0,0,6.95,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
826,3,28.724890829694324,0,0,56.4958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
827,2,1.0,0,2,37.0042,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
828,3,28.724890829694324,0,0,7.75,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
830,3,15.0,1,0,14.4542,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
831,2,0.83,1,1,18.75,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
832,3,28.724890829694324,0,0,7.2292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
833,3,23.0,0,0,7.8542,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
834,3,18.0,0,0,8.3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
835,1,39.0,1,1,83.1583,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
836,3,21.0,0,0,8.6625,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
837,3,28.724890829694324,0,0,8.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
838,3,32.0,0,0,56.4958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
839,1,41.58045977011494,0,0,29.7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
840,3,20.0,0,0,7.925,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
841,2,16.0,0,0,10.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
842,1,30.0,0,0,31.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
843,3,34.5,0,0,6.4375,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
844,3,17.0,0,0,8.6625,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
845,3,42.0,0,0,7.55,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
846,3,28.724890829694324,8,2,69.55,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
847,3,35.0,0,0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
848,2,28.0,0,1,33.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
849,1,40.88235294117647,1,0,89.1042,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
850,3,4.0,4,2,31.275,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
851,3,74.0,0,0,7.775,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
852,3,9.0,1,1,15.2458,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853,1,16.0,0,1,39.4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
854,2,44.0,1,0,26.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
855,3,18.0,0,1,9.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
856,1,45.0,1,1,164.8667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
857,1,51.0,0,0,26.55,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
858,3,24.0,0,3,19.2583,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
859,3,28.724890829694324,0,0,7.2292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
860,3,41.0,2,0,14.1083,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
861,2,21.0,1,0,11.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
862,1,48.0,0,0,25.9292,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
863,3,16.1231884057971,8,2,69.55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
864,2,24.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
865,2,42.0,0,0,13.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
866,2,27.0,1,0,13.8583,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
867,1,31.0,0,0,50.4958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
868,3,28.724890829694324,0,0,9.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
869,3,4.0,1,1,11.1333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
870,3,26.0,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
871,1,47.0,1,1,52.5542,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
872,1,33.0,0,0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
873,3,47.0,0,0,9.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
874,2,28.0,1,0,24.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
875,3,15.0,0,0,7.225,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
876,3,20.0,0,0,9.8458,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
877,3,19.0,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
878,3,28.724890829694324,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
879,1,56.0,0,1,83.1583,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
880,2,25.0,0,1,26.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
881,3,33.0,0,0,7.8958,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
882,3,22.0,0,0,10.5167,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
883,2,28.0,0,0,10.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
884,3,25.0,0,0,7.05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
885,3,39.0,0,5,29.125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
886,2,27.0,0,0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
887,1,19.0,0,0,30.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
888,3,16.1231884057971,1,2,23.45,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
889,1,26.0,0,0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
890,3,32.0,0,0,7.75,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
